,DateTime,Open,High,Low,Close,Volume
0,1622246400000,0.029997,0.031599,0.027453,0.029807,525735887.0
1,1622332800000,0.029848,0.031387,0.027791,0.03034,380804912.0
2,1622419200000,0.030344,0.032794,0.029,0.032602,412178911.0
3,1622505600000,0.032536,0.032944,0.030282,0.031354,384999144.0
4,1622592000000,0.031354,0.03493,0.030665,0.034641,598837939.0
5,1622678400000,0.034617,0.037233,0.034131,0.035518,1051040387.0
6,1622764800000,0.035508,0.035569,0.030618,0.032123,638843659.0
7,1622851200000,0.03209,0.033879,0.029625,0.031068,523824869.0
8,1622937600000,0.031036,0.032429,0.030866,0.032299,306337814.0
9,1623024000000,0.032291,0.033937,0.029097,0.029729,464506197.0
10,1623110400000,0.029714,0.030254,0.026069,0.02846,623338945.0
11,1623196800000,0.028434,0.029862,0.027149,0.029771,391310743.0
12,1623283200000,0.0298,0.030555,0.028004,0.028738,366472658.0
13,1623369600000,0.028738,0.030293,0.027251,0.027774,398226011.0
14,1623456000000,0.027758,0.027766,0.025964,0.026455,402202581.0
15,1623542400000,0.02648,0.028311,0.026102,0.027951,371840189.0
16,1623628800000,0.027955,0.0295,0.027211,0.029394,382901184.0
17,1623715200000,0.029377,0.030095,0.0281,0.02902,330424042.0
18,1623801600000,0.029037,0.029043,0.027038,0.027293,298282762.0
19,1623888000000,0.027278,0.028,0.02618,0.026825,299419240.0
20,1623974400000,0.026825,0.027837,0.024715,0.025468,513621331.0
21,1624060800000,0.025472,0.025689,0.0242,0.024234,368479826.0
22,1624147200000,0.024195,0.024928,0.022033,0.02362,610125576.0
23,1624233600000,0.023647,0.024,0.016966,0.017301,1378235569.0
24,1624320000000,0.017292,0.019161,0.014272,0.01617,2135544483.0
25,1624406400000,0.016172,0.019293,0.015329,0.0186,1001427021.0
26,1624492800000,0.018613,0.01984,0.017293,0.019548,592279718.0
27,1624579200000,0.01953,0.020673,0.017471,0.017821,1100092853.0
28,1624665600000,0.017816,0.018667,0.016844,0.018492,647311135.0
29,1624752000000,0.018496,0.0189,0.0174,0.018889,347546919.0
30,1624838400000,0.018893,0.019888,0.018479,0.019827,521747041.0
31,1624924800000,0.019828,0.022159,0.019828,0.021902,1110576192.0
32,1625011200000,0.021875,0.022481,0.020328,0.022451,541740809.0
33,1625097600000,0.022455,0.022475,0.020551,0.021505,448470659.0
34,1625184000000,0.021526,0.025714,0.02145,0.025264,1345115509.0
35,1625270400000,0.02526,0.025373,0.023203,0.025185,765347561.0
36,1625356800000,0.025166,0.0257,0.023702,0.025675,501214016.0
37,1625443200000,0.025649,0.025649,0.0231,0.02418,622756745.0
38,1625529600000,0.024201,0.02495,0.023414,0.024184,517153951.0
39,1625616000000,0.024173,0.024563,0.023622,0.023928,379418960.0
40,1625702400000,0.023942,0.023976,0.020444,0.020973,674139556.0
41,1625788800000,0.020983,0.021375,0.019618,0.021263,437062083.0
42,1625875200000,0.021263,0.021559,0.020282,0.020736,207935746.0
43,1625961600000,0.020745,0.021998,0.020344,0.0215,199915473.0
44,1626048000000,0.021536,0.021551,0.020289,0.021302,279838403.0
45,1626134400000,0.021294,0.021319,0.0199,0.020447,259624050.0
46,1626220800000,0.020417,0.020478,0.018791,0.020158,405610552.0
47,1626307200000,0.02016,0.020449,0.018831,0.019146,333581899.0
48,1626393600000,0.019193,0.019759,0.018002,0.01806,337282779.0
49,1626480000000,0.018052,0.018687,0.017749,0.018432,451246600.0
50,1626566400000,0.018436,0.01897,0.018132,0.018556,240829216.0
51,1626652800000,0.01857,0.019058,0.017212,0.017635,373411346.0
52,1626739200000,0.01763,0.019269,0.016143,0.017964,1558358137.0
53,1626825600000,0.017995,0.019779,0.017326,0.019419,768046517.0
54,1626912000000,0.019425,0.021,0.019214,0.020141,756432439.0
55,1626998400000,0.020135,0.021536,0.01984,0.021322,489160737.0
56,1627084800000,0.021333,0.02452,0.021208,0.024234,960536048.0
57,1627171200000,0.024257,0.024417,0.022128,0.023425,618790431.0
58,1627257600000,0.023415,0.025326,0.022613,0.022869,957698806.0
59,1627344000000,0.022889,0.023406,0.021809,0.022915,411494209.0
